category,image_file,rel_path,patient,slice,dice,layer,channel,MAD,MSE,SSIM
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,0.conv.unit0.adn.N,3,0.1439,0.2243,0.9605
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,0.conv.unit0.adn.N,4,0.1059,0.1467,0.9635
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,0.conv.unit0.adn.N,4,0.1059,0.1467,0.9635
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,0.conv.unit1.adn.N,1,0.0815,0.0873,0.9663
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,0.conv.unit1.adn.N,1,0.0815,0.0873,0.9663
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,0.conv.unit1.adn.N,4,0.0799,0.124,0.9704
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,0.conv.unit1.adn.N,4,0.0799,0.124,0.9704
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,0.conv.unit1.adn.N,6,0.0747,0.0935,0.9727
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,0.conv.unit1.adn.N,6,0.0747,0.0935,0.9727
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,0.conv.unit2.adn.N,1,0.068,0.1133,0.9681
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,0.conv.unit2.adn.N,1,0.068,0.1133,0.9681
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,0.conv.unit2.adn.N,5,0.065,0.0952,0.9661
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,0.conv.unit2.adn.N,5,0.065,0.0952,0.9661
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,0.conv.unit2.adn.N,6,0.0712,0.0691,0.9706
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,0.conv.unit2.adn.N,6,0.0712,0.0691,0.9706
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,0.conv.unit3.adn.N,2,0.0883,0.0871,0.9745
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,0.conv.unit3.adn.N,2,0.0883,0.0871,0.9745
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,0.conv.unit3.adn.N,5,0.0804,0.0835,0.9582
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,0.conv.unit3.adn.N,5,0.0804,0.0835,0.9582
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,0.conv.unit3.adn.N,6,0.079,0.0907,0.966
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,0.conv.unit3.adn.N,6,0.079,0.0907,0.966
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.0.conv.unit0.adn.N,1,0.085,0.1159,0.9578
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.0.conv.unit0.adn.N,1,0.085,0.1159,0.9578
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.0.conv.unit0.adn.N,3,0.091,0.1156,0.9473
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.0.conv.unit0.adn.N,3,0.091,0.1156,0.9473
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.0.conv.unit0.adn.N,15,0.0869,0.1131,0.9476
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.0.conv.unit0.adn.N,15,0.0869,0.1131,0.9476
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.0.conv.unit1.adn.N,4,0.0962,0.1466,0.9355
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.0.conv.unit1.adn.N,4,0.0962,0.1466,0.9355
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.0.conv.unit1.adn.N,10,0.094,0.101,0.9581
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.0.conv.unit1.adn.N,10,0.094,0.101,0.9581
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.0.conv.unit1.adn.N,13,0.1009,0.094,0.9521
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.0.conv.unit1.adn.N,13,0.1009,0.094,0.9521
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.0.conv.unit2.adn.N,2,0.096,0.0831,0.963
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.0.conv.unit2.adn.N,2,0.096,0.0831,0.963
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.0.conv.unit2.adn.N,10,0.0958,0.1098,0.9482
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.0.conv.unit2.adn.N,10,0.0958,0.1098,0.9482
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.0.conv.unit2.adn.N,11,0.1052,0.1505,0.9395
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.0.conv.unit2.adn.N,11,0.1052,0.1505,0.9395
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.0.conv.unit3.adn.N,3,0.0824,0.063,0.9644
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.0.conv.unit3.adn.N,3,0.0824,0.063,0.9644
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.0.conv.unit3.adn.N,8,0.1088,0.1259,0.9464
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.0.conv.unit3.adn.N,8,0.1088,0.1259,0.9464
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.0.conv.unit3.adn.N,13,0.1029,0.1166,0.9277
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.0.conv.unit3.adn.N,13,0.1029,0.1166,0.9277
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.1.submodule.0.conv.unit0.adn.N,1,0.1201,0.1937,0.8963
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.1.submodule.0.conv.unit0.adn.N,1,0.1201,0.1937,0.8963
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.1.submodule.0.conv.unit0.adn.N,23,0.1035,0.15,0.9152
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.1.submodule.0.conv.unit0.adn.N,23,0.1035,0.15,0.9152
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.1.submodule.0.conv.unit0.adn.N,31,0.1012,0.1273,0.9283
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.1.submodule.0.conv.unit0.adn.N,31,0.1012,0.1273,0.9283
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.1.submodule.0.conv.unit1.adn.N,11,0.1301,0.1573,0.9238
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.1.submodule.0.conv.unit1.adn.N,11,0.1301,0.1573,0.9238
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.1.submodule.0.conv.unit1.adn.N,17,0.1147,0.0908,0.941
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.1.submodule.0.conv.unit1.adn.N,17,0.1147,0.0908,0.941
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.1.submodule.0.conv.unit1.adn.N,23,0.1385,0.1626,0.9059
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.1.submodule.0.conv.unit1.adn.N,23,0.1385,0.1626,0.9059
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.1.submodule.0.conv.unit2.adn.N,16,0.1539,0.1471,0.8769
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.1.submodule.0.conv.unit2.adn.N,16,0.1539,0.1471,0.8769
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.1.submodule.0.conv.unit2.adn.N,21,0.1392,0.1535,0.9309
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.1.submodule.0.conv.unit2.adn.N,21,0.1392,0.1535,0.9309
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.1.submodule.0.conv.unit2.adn.N,29,0.1487,0.1553,0.8875
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.1.submodule.0.conv.unit2.adn.N,29,0.1487,0.1553,0.8875
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.1.submodule.0.conv.unit3.adn.N,9,0.2285,0.3206,0.8519
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.1.submodule.0.conv.unit3.adn.N,9,0.2285,0.3206,0.8519
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.1.submodule.0.conv.unit3.adn.N,17,0.1947,0.1859,0.8117
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.1.submodule.0.conv.unit3.adn.N,17,0.1947,0.1859,0.8117
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.1.submodule.0.conv.unit3.adn.N,30,0.2546,0.3386,0.783
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.1.submodule.0.conv.unit3.adn.N,30,0.2546,0.3386,0.783
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.1.submodule.1.submodule.0.conv.unit0.adn.N,1,0.2436,0.2979,0.8566
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.1.submodule.1.submodule.0.conv.unit0.adn.N,1,0.2436,0.2979,0.8566
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.1.submodule.1.submodule.0.conv.unit0.adn.N,45,0.229,0.2291,0.8972
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.1.submodule.1.submodule.0.conv.unit0.adn.N,45,0.229,0.2291,0.8972
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.1.submodule.1.submodule.0.conv.unit0.adn.N,51,0.2389,0.2813,0.8281
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.1.submodule.1.submodule.0.conv.unit0.adn.N,51,0.2389,0.2813,0.8281
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.1.submodule.1.submodule.0.conv.unit1.adn.N,6,0.3391,0.4226,0.7815
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.1.submodule.1.submodule.0.conv.unit1.adn.N,6,0.3391,0.4226,0.7815
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.1.submodule.1.submodule.0.conv.unit1.adn.N,14,0.376,0.4419,0.7488
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.1.submodule.1.submodule.0.conv.unit1.adn.N,14,0.376,0.4419,0.7488
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.1.submodule.1.submodule.0.conv.unit1.adn.N,56,0.3432,0.3919,0.8343
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.1.submodule.1.submodule.0.conv.unit1.adn.N,56,0.3432,0.3919,0.8343
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.1.submodule.1.submodule.0.conv.unit2.adn.N,13,0.5147,0.7192,0.4095
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.1.submodule.1.submodule.0.conv.unit2.adn.N,13,0.5147,0.7192,0.4095
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.1.submodule.1.submodule.0.conv.unit2.adn.N,21,0.4845,0.4835,0.6424
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.1.submodule.1.submodule.0.conv.unit2.adn.N,21,0.4845,0.4835,0.6424
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.1.submodule.1.submodule.0.conv.unit2.adn.N,27,0.4823,0.583,0.6047
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.1.submodule.1.submodule.0.conv.unit2.adn.N,27,0.4823,0.583,0.6047
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.1.submodule.1.submodule.0.conv.unit3.adn.N,5,0.5885,0.7499,0.5852
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.1.submodule.1.submodule.0.conv.unit3.adn.N,5,0.5885,0.7499,0.5852
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.1.submodule.1.submodule.0.conv.unit3.adn.N,13,0.5772,0.8471,0.4733
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.1.submodule.1.submodule.0.conv.unit3.adn.N,13,0.5772,0.8471,0.4733
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.1.submodule.1.submodule.0.conv.unit3.adn.N,38,0.5891,0.8021,0.6386
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.1.submodule.1.submodule.0.conv.unit3.adn.N,38,0.5891,0.8021,0.6386
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.1.submodule.2.0.adn.N,3,0.3952,0.4743,0.7301
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.1.submodule.2.0.adn.N,3,0.3952,0.4743,0.7301
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.1.submodule.2.0.adn.N,5,0.4915,0.6056,0.5325
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.1.submodule.2.0.adn.N,5,0.4915,0.6056,0.5325
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.1.submodule.2.0.adn.N,11,0.3901,0.4164,0.8179
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.1.submodule.2.0.adn.N,11,0.3901,0.4164,0.8179
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.1.submodule.2.1.conv.unit0.adn.N,0,0.5356,0.9872,0.5424
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.1.submodule.2.1.conv.unit0.adn.N,0,0.5356,0.9872,0.5424
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.1.submodule.2.1.conv.unit0.adn.N,12,0.5478,1.0468,0.6256
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.1.submodule.2.1.conv.unit0.adn.N,12,0.5478,1.0468,0.6256
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.1.submodule.2.1.conv.unit0.adn.N,14,0.5534,0.8412,0.6172
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.1.submodule.2.1.conv.unit0.adn.N,14,0.5534,0.8412,0.6172
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.2.0.adn.N,2,0.3581,0.3499,0.6965
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.2.0.adn.N,2,0.3581,0.3499,0.6965
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.2.0.adn.N,3,0.4574,0.6689,0.6966
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.2.0.adn.N,3,0.4574,0.6689,0.6966
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.2.0.adn.N,6,0.3257,0.435,0.8522
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.2.0.adn.N,6,0.3257,0.435,0.8522
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.2.1.conv.unit0.adn.N,4,0.4227,0.7039,0.7122
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.2.1.conv.unit0.adn.N,4,0.4227,0.7039,0.7122
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.2.1.conv.unit0.adn.N,5,0.4578,0.6066,0.6397
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.2.1.conv.unit0.adn.N,5,0.4578,0.6066,0.6397
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,1.submodule.2.1.conv.unit0.adn.N,6,0.4262,0.6635,0.6664
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,1.submodule.2.1.conv.unit0.adn.N,6,0.4262,0.6635,0.6664
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,2.0.adn.N,0,0.3614,0.3287,0.7209
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,2.0.adn.N,0,0.3614,0.3287,0.7209
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,2.0.adn.N,1,0.3654,0.4045,0.8264
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,2.0.adn.N,1,0.3654,0.4045,0.8264
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.3393.png,patient001_frame01_slice3_dice0.3393.png,patient001_frame01,3,0.3393,2.0.adn.N,3,0.2711,0.3042,0.842
LV_+_MYO_Mixed,patient001_frame01_slice3_dice0.4073.png,patient001_frame01_slice3_dice0.4073.png,patient001_frame01,3,0.4073,2.0.adn.N,3,0.2711,0.3042,0.842
LV_+_MYO_Mixed,patient001_frame01_slice4_dice0.3984.png,patient001_frame01_slice4_dice0.3984.png,patient001_frame01,4,0.3984,0.conv.unit0.adn.N,2,0.1518,0.2532,0.9532
LV_+_MYO_Mixed,patient001_frame01_slice4_dice0.0763.png,patient001_frame01_slice4_dice0.0763.png,patient001_frame01,4,0.0763,0.conv.unit0.adn.N,2,0.1518,0.2532,0.9532
LV_+_MYO_Mixed,patient001_frame01_slice4_dice0.3984.png,patient001_frame01_slice4_dice0.3984.png,patient001_frame01,4,0.3984,0.conv.unit0.adn.N,3,0.1396,0.2181,0.9569
LV_+_MYO_Mixed,patient001_frame01_slice4_dice0.0763.png,patient001_frame01_slice4_dice0.0763.png,patient001_frame01,4,0.0763,0.conv.unit0.adn.N,3,0.1396,0.2181,0.9569
