category,image_file,rel_path,patient,slice,dice,layer,channel,MAD,MSE,SSIM
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,0.conv.unit2.adn.N,6,0.0155,0.0144,0.9895
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,0.conv.unit3.adn.N,0,0.0199,0.0216,0.9863
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,0.conv.unit3.adn.N,2,0.0174,0.0191,0.9886
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,0.conv.unit3.adn.N,5,0.0182,0.0214,0.9846
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.0.conv.unit0.adn.N,5,0.0204,0.0208,0.9818
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.0.conv.unit0.adn.N,6,0.0225,0.0353,0.9843
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.0.conv.unit0.adn.N,15,0.0226,0.0389,0.9767
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.0.conv.unit1.adn.N,0,0.0223,0.016,0.9914
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.0.conv.unit1.adn.N,5,0.0284,0.0397,0.9786
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.0.conv.unit1.adn.N,14,0.0238,0.0195,0.9888
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.0.conv.unit2.adn.N,2,0.0348,0.0458,0.9839
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.0.conv.unit2.adn.N,4,0.0244,0.021,0.9839
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.0.conv.unit2.adn.N,11,0.0247,0.0266,0.9848
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.0.conv.unit3.adn.N,3,0.0216,0.0151,0.991
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.0.conv.unit3.adn.N,8,0.0302,0.0356,0.9838
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.0.conv.unit3.adn.N,13,0.0228,0.0175,0.9854
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.1.submodule.0.conv.unit0.adn.N,19,0.0323,0.0517,0.9568
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.1.submodule.0.conv.unit0.adn.N,23,0.0356,0.0519,0.9592
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.1.submodule.0.conv.unit0.adn.N,31,0.0346,0.0476,0.9706
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.1.submodule.0.conv.unit1.adn.N,4,0.0398,0.0528,0.9678
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.1.submodule.0.conv.unit1.adn.N,22,0.042,0.035,0.978
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.1.submodule.0.conv.unit1.adn.N,24,0.043,0.0834,0.9476
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.1.submodule.0.conv.unit2.adn.N,11,0.0503,0.057,0.9652
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.1.submodule.0.conv.unit2.adn.N,27,0.0495,0.0301,0.9769
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.1.submodule.0.conv.unit2.adn.N,31,0.055,0.038,0.9575
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.1.submodule.0.conv.unit3.adn.N,2,0.071,0.0395,0.9653
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.1.submodule.0.conv.unit3.adn.N,10,0.0606,0.0244,0.9876
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.1.submodule.0.conv.unit3.adn.N,26,0.0626,0.0423,0.9663
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.1.submodule.1.submodule.0.conv.unit0.adn.N,9,0.0581,0.0333,0.9747
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.1.submodule.1.submodule.0.conv.unit0.adn.N,19,0.0501,0.0165,0.9846
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.1.submodule.1.submodule.0.conv.unit0.adn.N,58,0.0477,0.0155,0.9865
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.1.submodule.1.submodule.0.conv.unit1.adn.N,12,0.0608,0.0255,0.9816
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.1.submodule.1.submodule.0.conv.unit1.adn.N,26,0.0616,0.0222,0.9889
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.1.submodule.1.submodule.0.conv.unit1.adn.N,47,0.0585,0.0266,0.9872
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.1.submodule.1.submodule.0.conv.unit2.adn.N,2,0.0726,0.0366,0.9809
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.1.submodule.1.submodule.0.conv.unit2.adn.N,38,0.0721,0.0292,0.9854
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.1.submodule.1.submodule.0.conv.unit2.adn.N,59,0.0726,0.0336,0.9785
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.1.submodule.1.submodule.0.conv.unit3.adn.N,2,0.1042,0.0472,0.965
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.1.submodule.1.submodule.0.conv.unit3.adn.N,35,0.0911,0.0481,0.9601
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.1.submodule.1.submodule.0.conv.unit3.adn.N,43,0.0818,0.0449,0.9691
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.1.submodule.2.0.adn.N,4,0.0385,0.0166,0.9934
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.1.submodule.2.0.adn.N,7,0.0388,0.0155,0.9855
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.1.submodule.2.0.adn.N,11,0.0385,0.0144,0.9927
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.1.submodule.2.1.conv.unit0.adn.N,6,0.0721,0.0636,0.9788
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.1.submodule.2.1.conv.unit0.adn.N,8,0.0513,0.0181,0.9741
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.1.submodule.2.1.conv.unit0.adn.N,13,0.0528,0.0203,0.992
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.2.0.adn.N,1,0.0285,0.0134,0.9922
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.2.0.adn.N,2,0.036,0.0328,0.9904
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.2.0.adn.N,7,0.0309,0.0112,0.9955
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.2.1.conv.unit0.adn.N,0,0.0434,0.0289,0.9857
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.2.1.conv.unit0.adn.N,2,0.0363,0.019,0.855
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,1.submodule.2.1.conv.unit0.adn.N,4,0.0437,0.0219,0.9849
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,2.0.adn.N,0,0.0292,0.0127,0.9957
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,2.0.adn.N,1,0.0282,0.0099,0.997
RV_+_Others,patient004_frame01_slice5_dice0.1456.png,patient004_frame01_slice5_dice0.1456.png,patient004_frame01,5,0.1456,2.0.adn.N,3,0.0294,0.011,0.9857
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,0.conv.unit0.adn.N,2,0.0384,0.0334,0.9802
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,0.conv.unit0.adn.N,3,0.0365,0.0307,0.9802
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,0.conv.unit0.adn.N,4,0.0241,0.0228,0.9832
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,0.conv.unit1.adn.N,1,0.0308,0.0274,0.9816
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,0.conv.unit1.adn.N,2,0.0273,0.0496,0.9848
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,0.conv.unit1.adn.N,4,0.0221,0.0301,0.9876
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,0.conv.unit2.adn.N,1,0.0283,0.0445,0.9857
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,0.conv.unit2.adn.N,5,0.0283,0.0375,0.98
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,0.conv.unit2.adn.N,6,0.029,0.0208,0.9834
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,0.conv.unit3.adn.N,3,0.0364,0.0334,0.9807
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,0.conv.unit3.adn.N,4,0.0331,0.0402,0.9782
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,0.conv.unit3.adn.N,5,0.0416,0.0459,0.977
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.0.conv.unit0.adn.N,5,0.0426,0.0391,0.9703
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.0.conv.unit0.adn.N,12,0.0426,0.056,0.9692
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.0.conv.unit0.adn.N,15,0.0406,0.0554,0.9695
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.0.conv.unit1.adn.N,4,0.0498,0.0598,0.9755
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.0.conv.unit1.adn.N,10,0.0499,0.062,0.9536
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.0.conv.unit1.adn.N,13,0.0539,0.0598,0.9679
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.0.conv.unit2.adn.N,2,0.0612,0.055,0.949
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.0.conv.unit2.adn.N,4,0.051,0.0403,0.9749
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.0.conv.unit2.adn.N,11,0.048,0.0484,0.9783
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.0.conv.unit3.adn.N,3,0.0437,0.0318,0.9797
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.0.conv.unit3.adn.N,8,0.0581,0.0562,0.9788
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.0.conv.unit3.adn.N,13,0.0475,0.0335,0.9739
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.1.submodule.0.conv.unit0.adn.N,14,0.054,0.0558,0.967
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.1.submodule.0.conv.unit0.adn.N,23,0.0556,0.0736,0.9524
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.1.submodule.0.conv.unit0.adn.N,31,0.0609,0.0696,0.9575
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.1.submodule.0.conv.unit1.adn.N,4,0.0657,0.0721,0.9531
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.1.submodule.0.conv.unit1.adn.N,22,0.0725,0.0691,0.963
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.1.submodule.0.conv.unit1.adn.N,30,0.0725,0.0706,0.963
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.1.submodule.0.conv.unit2.adn.N,1,0.0701,0.0666,0.9458
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.1.submodule.0.conv.unit2.adn.N,11,0.0855,0.1079,0.943
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.1.submodule.0.conv.unit2.adn.N,31,0.0722,0.0545,0.9346
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.1.submodule.0.conv.unit3.adn.N,19,0.0816,0.0752,0.935
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.1.submodule.0.conv.unit3.adn.N,23,0.078,0.0572,0.9564
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.1.submodule.0.conv.unit3.adn.N,31,0.0875,0.0986,0.9205
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.1.submodule.1.submodule.0.conv.unit0.adn.N,5,0.067,0.0439,0.9753
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.1.submodule.1.submodule.0.conv.unit0.adn.N,9,0.0688,0.0577,0.9604
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.1.submodule.1.submodule.0.conv.unit0.adn.N,27,0.0864,0.0781,0.9359
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.1.submodule.1.submodule.0.conv.unit1.adn.N,17,0.0973,0.0591,0.9688
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.1.submodule.1.submodule.0.conv.unit1.adn.N,29,0.1002,0.078,0.9513
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.1.submodule.1.submodule.0.conv.unit1.adn.N,34,0.1094,0.083,0.9647
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.1.submodule.1.submodule.0.conv.unit2.adn.N,12,0.1426,0.0705,0.9524
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.1.submodule.1.submodule.0.conv.unit2.adn.N,22,0.1434,0.0679,0.8942
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.1.submodule.1.submodule.0.conv.unit2.adn.N,38,0.147,0.1029,0.9353
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.1.submodule.1.submodule.0.conv.unit3.adn.N,38,0.1672,0.0993,0.9646
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.1.submodule.1.submodule.0.conv.unit3.adn.N,39,0.1926,0.1381,0.8374
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.1.submodule.1.submodule.0.conv.unit3.adn.N,43,0.1818,0.1165,0.9242
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.1.submodule.2.0.adn.N,2,0.092,0.0367,0.988
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.1.submodule.2.0.adn.N,7,0.1264,0.0621,0.9829
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.1.submodule.2.0.adn.N,11,0.1051,0.0526,0.9801
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.1.submodule.2.1.conv.unit0.adn.N,1,0.1719,0.1035,0.9171
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.1.submodule.2.1.conv.unit0.adn.N,6,0.1889,0.1499,0.7927
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.1.submodule.2.1.conv.unit0.adn.N,11,0.1433,0.0557,0.9764
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.2.0.adn.N,2,0.137,0.1207,0.911
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.2.0.adn.N,3,0.0866,0.0369,0.9876
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.2.0.adn.N,7,0.0911,0.0466,0.9869
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.2.1.conv.unit0.adn.N,0,0.1373,0.126,0.9642
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.2.1.conv.unit0.adn.N,4,0.1241,0.0929,0.9232
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,1.submodule.2.1.conv.unit0.adn.N,5,0.1094,0.0654,0.975
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,2.0.adn.N,0,0.1086,0.0623,0.9421
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,2.0.adn.N,1,0.0714,0.0164,0.9849
RV_+_Others,patient004_frame15_slice2_dice0.0343.png,patient004_frame15_slice2_dice0.0343.png,patient004_frame15,2,0.0343,2.0.adn.N,3,0.0954,0.0525,0.9814
RV_+_Others,patient004_frame15_slice3_dice0.0347.png,patient004_frame15_slice3_dice0.0347.png,patient004_frame15,3,0.0347,0.conv.unit0.adn.N,2,0.0213,0.0147,0.9845
RV_+_Others,patient004_frame15_slice3_dice0.0347.png,patient004_frame15_slice3_dice0.0347.png,patient004_frame15,3,0.0347,0.conv.unit0.adn.N,3,0.021,0.0158,0.9867
RV_+_Others,patient004_frame15_slice3_dice0.0347.png,patient004_frame15_slice3_dice0.0347.png,patient004_frame15,3,0.0347,0.conv.unit0.adn.N,4,0.0177,0.0186,0.9879
RV_+_Others,patient004_frame15_slice3_dice0.0347.png,patient004_frame15_slice3_dice0.0347.png,patient004_frame15,3,0.0347,0.conv.unit1.adn.N,1,0.0201,0.0162,0.9816
RV_+_Others,patient004_frame15_slice3_dice0.0347.png,patient004_frame15_slice3_dice0.0347.png,patient004_frame15,3,0.0347,0.conv.unit1.adn.N,2,0.0152,0.0212,0.9894
RV_+_Others,patient004_frame15_slice3_dice0.0347.png,patient004_frame15_slice3_dice0.0347.png,patient004_frame15,3,0.0347,0.conv.unit1.adn.N,4,0.0161,0.0173,0.9902
RV_+_Others,patient004_frame15_slice3_dice0.0347.png,patient004_frame15_slice3_dice0.0347.png,patient004_frame15,3,0.0347,0.conv.unit2.adn.N,3,0.0186,0.0153,0.988
RV_+_Others,patient004_frame15_slice3_dice0.0347.png,patient004_frame15_slice3_dice0.0347.png,patient004_frame15,3,0.0347,0.conv.unit2.adn.N,5,0.0189,0.0198,0.9888
RV_+_Others,patient004_frame15_slice3_dice0.0347.png,patient004_frame15_slice3_dice0.0347.png,patient004_frame15,3,0.0347,0.conv.unit2.adn.N,6,0.0215,0.0164,0.984
RV_+_Others,patient004_frame15_slice3_dice0.0347.png,patient004_frame15_slice3_dice0.0347.png,patient004_frame15,3,0.0347,0.conv.unit3.adn.N,0,0.0235,0.0191,0.9869
RV_+_Others,patient004_frame15_slice3_dice0.0347.png,patient004_frame15_slice3_dice0.0347.png,patient004_frame15,3,0.0347,0.conv.unit3.adn.N,2,0.0251,0.0208,0.9881
RV_+_Others,patient004_frame15_slice3_dice0.0347.png,patient004_frame15_slice3_dice0.0347.png,patient004_frame15,3,0.0347,0.conv.unit3.adn.N,5,0.0255,0.0268,0.9806
RV_+_Others,patient004_frame15_slice3_dice0.0347.png,patient004_frame15_slice3_dice0.0347.png,patient004_frame15,3,0.0347,1.submodule.0.conv.unit0.adn.N,5,0.0324,0.0331,0.969
RV_+_Others,patient004_frame15_slice3_dice0.0347.png,patient004_frame15_slice3_dice0.0347.png,patient004_frame15,3,0.0347,1.submodule.0.conv.unit0.adn.N,12,0.0289,0.0272,0.9854
RV_+_Others,patient004_frame15_slice3_dice0.0347.png,patient004_frame15_slice3_dice0.0347.png,patient004_frame15,3,0.0347,1.submodule.0.conv.unit0.adn.N,15,0.0318,0.0462,0.9735
RV_+_Others,patient004_frame15_slice3_dice0.0347.png,patient004_frame15_slice3_dice0.0347.png,patient004_frame15,3,0.0347,1.submodule.0.conv.unit1.adn.N,5,0.0404,0.0423,0.9793
RV_+_Others,patient004_frame15_slice3_dice0.0347.png,patient004_frame15_slice3_dice0.0347.png,patient004_frame15,3,0.0347,1.submodule.0.conv.unit1.adn.N,10,0.0414,0.0465,0.9779
